codigo_tse,uf,nome_municipio,capital,codigo_ibge
48895,MG,NAZARENO,0,3144508
48917,MG,NEPOMUCENO,0,3144607
41122,MG,NINHEIRA,0,3144656
41149,MG,NOVA BELÉM,0,3144672
48933,MG,NOVA ERA,0,3144706
48950,MG,NOVA LIMA,0,3144805
48976,MG,NOVA MÓDICA,0,3144904
48992,MG,NOVA PONTE,0,3145000
41165,MG,NOVA PORTEIRINHA,0,3145059
49018,MG,NOVA RESENDE,0,3145109
49034,MG,NOVA SERRANA,0,3145208
47317,MG,NOVA UNIÃO,0,3136603
49050,MG,NOVO CRUZEIRO,0,3145307
40509,MG,NOVO ORIENTE DE MINAS,0,3145356
41181,MG,NOVORIZONTE,0,3145372
49077,MG,OLARIA,0,3145406
41203,MG,OLHOS D'ÁGUA,0,3145455
49115,MG,OLIVEIRA,0,3145604
49131,MG,OLIVEIRA FORTES,0,3145703
49093,MG,OLÍMPIO NORONHA,0,3145505
49158,MG,ONÇA DE PITANGUI,0,3145802
41220,MG,ORATÓRIOS,0,3145851
41246,MG,ORIZÂNIA,0,3145877
49174,MG,OURO BRANCO,0,3145901
49190,MG,OURO FINO,0,3146008
49212,MG,OURO PRETO,0,3146107
49239,MG,OURO VERDE DE MINAS,0,3146206
41262,MG,PADRE CARVALHO,0,3146255
49255,MG,PADRE PARAÍSO,0,3146305
41289,MG,PAI PEDRO,0,3146552
49271,MG,PAINEIRAS,0,3146404
49298,MG,PAINS,0,3146503
49310,MG,PAIVA,0,3146602
49336,MG,PALMA,0,3146701
40525,MG,PALMÓPOLIS,0,3146750
49379,MG,PAPAGAIOS,0,3146909
49395,MG,PARACATU,0,3147006
49433,MG,PARAGUAÇU,0,3147204
49450,MG,PARAISÓPOLIS,0,3147303
49476,MG,PARAOPEBA,0,3147402
49417,MG,PARÁ DE MINAS,0,3147105
49514,MG,PASSA QUATRO,0,3147600
49530,MG,PASSA TEMPO,0,3147709
49557,MG,PASSA VINTE,0,3147808
49492,MG,PASSABÉM,0,3147501
49573,MG,PASSOS,0,3147907
41300,MG,PATIS,0,3147956
49590,MG,PATOS DE MINAS,0,3148004
49611,MG,PATROCÍNIO,0,3148103
49638,MG,PATROCÍNIO DO MURIAÉ,0,3148202
49654,MG,PAULA CÂNDIDO,0,3148301
49670,MG,PAULISTAS,0,3148400
49697,MG,PAVÃO,0,3148509
49735,MG,PEDRA AZUL,0,3148707
41327,MG,PEDRA BONITA,0,3148756
49751,MG,PEDRA DO ANTA,0,3148806
49778,MG,PEDRA DO INDAIÁ,0,3148905
49794,MG,PEDRA DOURADA,0,3149002
49816,MG,PEDRALVA,0,3149101
40541,MG,PEDRAS DE MARIA DA CRUZ,0,3149150
49832,MG,PEDRINÓPOLIS,0,3149200
49859,MG,PEDRO LEOPOLDO,0,3149309
49875,MG,PEDRO TEIXEIRA,0,3149408
49891,MG,PEQUERI,0,3149507
49913,MG,PEQUI,0,3149606
49930,MG,PERDIGÃO,0,3149705
49956,MG,PERDIZES,0,3149804
49972,MG,PERDÕES,0,3149903
40568,MG,PERIQUITO,0,3149952
49999,MG,PESCADOR,0,3150000
49719,MG,PEÇANHA,0,3148608
50016,MG,PIAU,0,3150109
41343,MG,PIEDADE DE CARATINGA,0,3150158
50032,MG,PIEDADE DE PONTE NOVA,0,3150208
50059,MG,PIEDADE DO RIO GRANDE,0,3150307
50075,MG,PIEDADE DOS GERAIS,0,3150406
50091,MG,PIMENTA,0,3150505
41360,MG,PINGO D'ÁGUA,0,3150539
41386,MG,PINTÓPOLIS,0,3150570
50113,MG,PIRACEMA,0,3150604
50130,MG,PIRAJUBA,0,3150703
50156,MG,PIRANGA,0,3150802
50199,MG,PIRANGUINHO,0,3151008
50172,MG,PIRANGUÇU,0,3150901
50210,MG,PIRAPETINGA,0,3151107
50237,MG,PIRAPORA,0,3151206
50253,MG,PIRAÚBA,0,3151305
50270,MG,PITANGUI,0,3151404
50296,MG,PIUMHI,0,3151503
50318,MG,PLANURA,0,3151602
50377,MG,POCRANE,0,3151909
50393,MG,POMPÉU,0,3152006
50415,MG,PONTE NOVA,0,3152105
41408,MG,PONTO CHIQUE,0,3152131
40584,MG,PONTO DOS VOLANTES,0,3152170
50431,MG,PORTEIRINHA,0,3152204
50458,MG,PORTO FIRME,0,3152303
50474,MG,POTÉ,0,3152402
50490,MG,POUSO ALEGRE,0,3152501
50512,MG,POUSO ALTO,0,3152600
50334,MG,POÇO FUNDO,0,3151701
50350,MG,POÇOS DE CALDAS,0,3151800
50539,MG,PRADOS,0,3152709
50555,MG,PRATA,0,3152808
50598,MG,PRATINHA,0,3153004
50571,MG,PRATÁPOLIS,0,3152907
50610,MG,PRESIDENTE BERNARDES,0,3153103
50636,MG,PRESIDENTE JUSCELINO,0,3153202
50652,MG,PRESIDENTE KUBITSCHEK,0,3153301
50679,MG,PRESIDENTE OLEGÁRIO,0,3153400
50717,MG,PRUDENTE DE MORAIS,0,3153608
50733,MG,QUARTEL GERAL,0,3153707
50750,MG,QUELUZITO,0,3153806
50776,MG,RAPOSOS,0,3153905
50792,MG,RAUL SOARES,0,3154002
50814,MG,RECREIO,0,3154101
41424,MG,REDUTO,0,3154150
50830,MG,RESENDE COSTA,0,3154200
50857,MG,RESPLENDOR,0,3154309
50873,MG,RESSAQUINHA,0,3154408
40606,MG,RIACHINHO,0,3154457
50890,MG,RIACHO DOS MACHADOS,0,3154507
50911,MG,RIBEIRÃO DAS NEVES,0,3154606
50938,MG,RIBEIRÃO VERMELHO,0,3154705
50954,MG,RIO ACIMA,0,3154804
50970,MG,RIO CASCA,0,3154903
51012,MG,RIO DO PRADO,0,3155108
50997,MG,RIO DOCE,0,3155009
51039,MG,RIO ESPERA,0,3155207
51055,MG,RIO MANSO,0,3155306
51071,MG,RIO NOVO,0,3155405
51098,MG,RIO PARANAÍBA,0,3155504
51110,MG,RIO PARDO DE MINAS,0,3155603
51136,MG,RIO PIRACICABA,0,3155702
51152,MG,RIO POMBA,0,3155801
51179,MG,RIO PRETO,0,3155900
51195,MG,RIO VERMELHO,0,3156007
51217,MG,RITÁPOLIS,0,3156106
51233,MG,ROCHEDO DE MINAS,0,3156205
51250,MG,RODEIRO,0,3156304
51276,MG,ROMARIA,0,3156403
40622,MG,ROSÁRIO DA LIMEIRA,0,3156452
51292,MG,RUBELITA,0,3156502
51314,MG,RUBIM,0,3156601
51330,MG,SABARÁ,0,3156700
51357,MG,SABINÓPOLIS,0,3156809
51373,MG,SACRAMENTO,0,3156908
51390,MG,SALINAS,0,3157005
51411,MG,SALTO DA DIVISA,0,3157104
51438,MG,SANTA BÁRBARA,0,3157203
40649,MG,SANTA BÁRBARA DO LESTE,0,3157252
41440,MG,SANTA BÁRBARA DO MONTE VERDE,0,3157278
51454,MG,SANTA BÁRBARA DO TUGÚRIO,0,3157302
41467,MG,SANTA CRUZ DE MINAS,0,3157336
41483,MG,SANTA CRUZ DE SALINAS,0,3157377
51470,MG,SANTA CRUZ DO ESCALVADO,0,3157401
51497,MG,SANTA EFIGÊNIA DE MINAS,0,3157500
51519,MG,SANTA FÉ DE MINAS,0,3157609
41505,MG,SANTA HELENA DE MINAS,0,3157658
51535,MG,SANTA JULIANA,0,3157708
51551,MG,SANTA LUZIA,0,3157807
51578,MG,SANTA MARGARIDA,0,3157906
51594,MG,SANTA MARIA DE ITABIRA,0,3158003
51616,MG,SANTA MARIA DO SALTO,0,3158102
51632,MG,SANTA MARIA DO SUAÇUÍ,0,3158201
51837,MG,SANTA RITA DE CALDAS,0,3159209
51870,MG,SANTA RITA DE IBITIPOCA,0,3159407
51853,MG,SANTA RITA DE JACUTINGA,0,3159308
40665,MG,SANTA RITA DE MINAS,0,3159357
51896,MG,SANTA RITA DO ITUETO,0,3159506
51918,MG,SANTA RITA DO SAPUCAÍ,0,3159605
51934,MG,SANTA ROSA DA SERRA,0,3159704
51950,MG,SANTA VITÓRIA,0,3159803
51659,MG,SANTANA DA VARGEM,0,3158300
51675,MG,SANTANA DE CATAGUASES,0,3158409
51691,MG,SANTANA DE PIRAPAMA,0,3158508
51713,MG,SANTANA DO DESERTO,0,3158607
51730,MG,SANTANA DO GARAMBÉU,0,3158706
51756,MG,SANTANA DO JACARÉ,0,3158805
51772,MG,SANTANA DO MANHUAÇU,0,3158904
40681,MG,SANTANA DO PARAÍSO,0,3158953
51799,MG,SANTANA DO RIACHO,0,3159001
51810,MG,SANTANA DOS MONTES,0,3159100
51977,MG,SANTO ANTÔNIO DO AMPARO,0,3159902
51993,MG,SANTO ANTÔNIO DO AVENTUREIRO,0,3160009
52019,MG,SANTO ANTÔNIO DO GRAMA,0,3160108
52035,MG,SANTO ANTÔNIO DO ITAMBÉ,0,3160207
52051,MG,SANTO ANTÔNIO DO JACINTO,0,3160306
52078,MG,SANTO ANTÔNIO DO MONTE,0,3160405
41521,MG,SANTO ANTÔNIO DO RETIRO,0,3160454
52094,MG,SANTO ANTÔNIO DO RIO ABAIXO,0,3160504
52116,MG,SANTO HIPÓLITO,0,3160603
52132,MG,SANTOS DUMONT,0,3160702
53074,MG,SAPUCAÍ-MIRIM,0,3165404
53090,MG,SARDOÁ,0,3165503
40800,MG,SARZEDO,0,3165537
40827,MG,SEM PEIXE,0,3165560
40843,MG,SENADOR AMARAL,0,3165578
53112,MG,SENADOR CORTES,0,3165602
53139,MG,SENADOR FIRMINO,0,3165701
53155,MG,SENADOR JOSÉ BENTO,0,3165800
53171,MG,SENADOR MODESTINO GONÇALVES,0,3165909
53198,MG,SENHORA DE OLIVEIRA,0,3166006
53210,MG,SENHORA DO PORTO,0,3166105
53236,MG,SENHORA DOS REMÉDIOS,0,3166204
53252,MG,SERICITA,0,3166303
53279,MG,SERITINGA,0,3166402
53295,MG,SERRA AZUL DE MINAS,0,3166501
53317,MG,SERRA DA SAUDADE,0,3166600
53350,MG,SERRA DO SALITRE,0,3166808
53333,MG,SERRA DOS AIMORÉS,0,3166709
53376,MG,SERRANIA,0,3166907
53392,MG,SERRANOS,0,3167004
42382,MG,SERRANÓPOLIS DE MINAS,0,3166956
53414,MG,SERRO,0,3167103
53430,MG,SETE LAGOAS,0,3167202
42404,MG,SETUBINHA,0,3165552
53457,MG,SILVEIRÂNIA,0,3167301
53473,MG,SILVIANÓPOLIS,0,3167400
53511,MG,SIMONÉSIA,0,3167608
53490,MG,SIMÃO PEREIRA,0,3167509
53538,MG,SOBRÁLIA,0,3167707
53554,MG,SOLEDADE DE MINAS,0,3167806
52159,MG,SÃO BENTO ABADE,0,3160801
52175,MG,SÃO BRÁS DO SUAÇUÍ,0,3160900
41548,MG,SÃO DOMINGOS DAS DORES,0,3160959
52191,MG,SÃO DOMINGOS DO PRATA,0,3161007
52213,MG,SÃO FRANCISCO,0,3161106
52230,MG,SÃO FRANCISCO DE PAULA,0,3161205
52256,MG,SÃO FRANCISCO DE SALES,0,3161304
52272,MG,SÃO FRANCISCO DO GLÓRIA,0,3161403
41564,MG,SÃO FÉLIX DE MINAS,0,3161056
52299,MG,SÃO GERALDO,0,3161502
52310,MG,SÃO GERALDO DA PIEDADE,0,3161601
41580,MG,SÃO GERALDO DO BAIXIO,0,3161650
52337,MG,SÃO GONÇALO DO ABAETÉ,0,3161700
52353,MG,SÃO GONÇALO DO PARÁ,0,3161809
52370,MG,SÃO GONÇALO DO RIO ABAIXO,0,3161908
45098,MG,SÃO GONÇALO DO RIO PRETO,0,3125507
52396,MG,SÃO GONÇALO DO SAPUCAÍ,0,3162005
52418,MG,SÃO GOTARDO,0,3162104
41629,MG,SÃO JOAQUIM DE BICAS,0,3162922
41645,MG,SÃO JOSÉ DA BARRA,0,3162948
40789,MG,SÃO JOSÉ DA LAPA,0,3162955
52590,MG,SÃO JOSÉ DA SAFIRA,0,3163003
52612,MG,SÃO JOSÉ DA VARGINHA,0,3163102
52639,MG,SÃO JOSÉ DO ALEGRE,0,3163201
52655,MG,SÃO JOSÉ DO DIVINO,0,3163300
52671,MG,SÃO JOSÉ DO GOIABAL,0,3163409
52698,MG,SÃO JOSÉ DO JACURI,0,3163508
52710,MG,SÃO JOSÉ DO MANTIMENTO,0,3163607
52434,MG,SÃO JOÃO BATISTA DO GLÓRIA,0,3162203
40703,MG,SÃO JOÃO DA LAGOA,0,3162252
52450,MG,SÃO JOÃO DA MATA,0,3162302
52477,MG,SÃO JOÃO DA PONTE,0,3162401
41602,MG,SÃO JOÃO DAS MISSÕES,0,3162450
52493,MG,SÃO JOÃO DEL REI,0,3162500
40720,MG,SÃO JOÃO DO MANHUAÇU,0,3162559
40746,MG,SÃO JOÃO DO MANTENINHA,0,3162575
52515,MG,SÃO JOÃO DO ORIENTE,0,3162609
40762,MG,SÃO JOÃO DO PACUÍ,0,3162658
52531,MG,SÃO JOÃO DO PARAÍSO,0,3162708
52558,MG,SÃO JOÃO EVANGELISTA,0,3162807
52574,MG,SÃO JOÃO NEPOMUCENO,0,3162906
52736,MG,SÃO LOURENÇO,0,3163706
52752,MG,SÃO MIGUEL DO ANTA,0,3163805
52779,MG,SÃO PEDRO DA UNIÃO,0,3163904
52817,MG,SÃO PEDRO DO SUAÇUÍ,0,3164100
52795,MG,SÃO PEDRO DOS FERROS,0,3164001
52833,MG,SÃO ROMÃO,0,3164209
52850,MG,SÃO ROQUE DE MINAS,0,3164308
52876,MG,SÃO SEBASTIÃO DA BELA VISTA,0,3164407
42340,MG,SÃO SEBASTIÃO DA VARGEM ALEGRE,0,3164431
42366,MG,SÃO SEBASTIÃO DO ANTA,0,3164472
52892,MG,SÃO SEBASTIÃO DO MARANHÃO,0,3164506
52914,MG,SÃO SEBASTIÃO DO OESTE,0,3164605
52930,MG,SÃO SEBASTIÃO DO PARAÍSO,0,3164704
52957,MG,SÃO SEBASTIÃO DO RIO PRETO,0,3164803
52973,MG,SÃO SEBASTIÃO DO RIO VERDE,0,3164902
53031,MG,SÃO THOMÉ DAS LETRAS,0,3165206
52990,MG,SÃO TIAGO,0,3165008
53015,MG,SÃO TOMÁS DE AQUINO,0,3165107
53058,MG,SÃO VICENTE DE MINAS,0,3165305
53570,MG,TABULEIRO,0,3167905
53597,MG,TAIOBEIRAS,0,3168002
42420,MG,TAPARUBA,0,3168051
53619,MG,TAPIRA,0,3168101
53635,MG,TAPIRAÍ,0,3168200
53651,MG,TAQUARAÇU DE MINAS,0,3168309
53678,MG,TARUMIRIM,0,3168408
53694,MG,TEIXEIRAS,0,3168507
53716,MG,TEÓFILO OTONI,0,3168606
53732,MG,TIMÓTEO,0,3168705
53759,MG,TIRADENTES,0,3168804
53775,MG,TIROS,0,3168903
53791,MG,TOCANTINS,0,3169000
42587,MG,TOCOS DO MOJI,0,3169059
53813,MG,TOLEDO,0,3169109
53830,MG,TOMBOS,0,3169208
53856,MG,TRÊS CORAÇÕES,0,3169307
41157,MG,TRÊS MARIAS,0,3169356
53872,MG,TRÊS PONTAS,0,3169406
53899,MG,TUMIRITINGA,0,3169505
53910,MG,TUPACIGUARA,0,3169604
53937,MG,TURMALINA,0,3169703
53953,MG,TURVOLÂNDIA,0,3169802
40860,MG,UBAPORANGA,0,3170057
53996,MG,UBAÍ,0,3170008
54011,MG,UBERABA,0,3170107
54038,MG,UBERLÂNDIA,0,3170206
53970,MG,UBÁ,0,3169901
54054,MG,UMBURATIBA,0,3170305
54070,MG,UNAÍ,0,3170404
42447,MG,UNIÃO DE MINAS,0,3170438
42463,MG,URUANA DE MINAS,0,3170479
40886,MG,URUCUIA,0,3170529
54097,MG,URUCÂNIA,0,3170503
40908,MG,VARGEM ALEGRE,0,3170578
54119,MG,VARGEM BONITA,0,3170602
42480,MG,VARGEM GRANDE DO RIO PARDO,0,3170651
54135,MG,VARGINHA,0,3170701
42501,MG,VARJÃO DE MINAS,0,3170750
54178,MG,VARZELÂNDIA,0,3170909
54194,MG,VAZANTE,0,3171006
42528,MG,VERDELÂNDIA,0,3171030
42544,MG,VEREDINHA,0,3171071
42560,MG,VERMELHO NOVO,0,3171154
54232,MG,VERÍSSIMO,0,3171105
54259,MG,VESPASIANO,0,3171204
54291,MG,VIEIRAS,0,3171402
54330,MG,VIRGEM DA LAPA,0,3171600
54372,MG,VIRGINÓPOLIS,0,3171808
54399,MG,VIRGOLÂNDIA,0,3171907
54356,MG,VIRGÍNIA,0,3171709
54410,MG,VISCONDE DO RIO BRANCO,0,3172004
54275,MG,VIÇOSA,0,3171303
54437,MG,VOLTA GRANDE,0,3172103
54151,MG,VÁRZEA DA PALMA,0,3170800
54216,MG,WENCESLAU BRAZ,0,3172202
40118,MG,ÁGUA BOA,0,3100609
40134,MG,ÁGUA COMPRIDA,0,3100708
40177,MG,ÁGUAS FORMOSAS,0,3100906
40193,MG,ÁGUAS VERMELHAS,0,3101003
55018,MS,ALCINÓPOLIS,0,5000252
90115,MS,AMAMBAI,0,5000609
90131,MS,ANASTÁCIO,0,5000708
90158,MS,ANAURILÂNDIA,0,5000807
91693,MS,ANGÉLICA,0,5000856
90174,MS,ANTÔNIO JOÃO,0,5000906
90190,MS,APARECIDA DO TABOADO,0,5001003
90212,MS,AQUIDAUANA,0,5001102
91715,MS,ARAL MOREIRA,0,5001243
90298,MS,BANDEIRANTES,0,5001508
90379,MS,BATAGUASSU,0,5001904
90395,MS,BATAYPORÃ,0,5002001
90417,MS,BELA VISTA,0,5002100
98019,MS,BODOQUENA,0,5002159
90433,MS,BONITO,0,5002209
90450,MS,BRASILÂNDIA,0,5002308
90557,MS,CAARAPÓ,0,5002407
90492,MS,CAMAPUÃ,0,5002605
90514,MS,CAMPO GRANDE,1,5002704
90530,MS,CARACOL,0,5002803
90573,MS,CASSILÂNDIA,0,5002902
91782,MS,CHAPADÃO DO SUL,0,5002951
90611,MS,CORGUINHO,0,5003108
98590,MS,CORONEL SAPUCAIA,0,5003157
90638,MS,CORUMBÁ,0,5003207
98035,MS,COSTA RICA,0,5003256
90654,MS,COXIM,0,5003306
91758,MS,DEODÁPOLIS,0,5003454
91804,MS,DOIS IRMÃOS DO BURITI,0,5003488
98051,MS,DOURADINA,0,5003504
90735,MS,DOURADOS,0,5003702
91731,MS,ELDORADO,0,5003751
55069,MS,FIGUEIRÃO,0,5003900
90751,MS,FÁTIMA DO SUL,0,5003801
90794,MS,GLÓRIA DE DOURADOS,0,5004007
90816,MS,GUIA LOPES DA LAGUNA,0,5004106
90859,MS,IGUATEMI,0,5004304
90875,MS,INOCÊNCIA,0,5004403
90891,MS,ITAPORÃ,0,5004502
98078,MS,ITAQUIRAÍ,0,5004601
90930,MS,IVINHEMA,0,5004700
55034,MS,JAPORÃ,0,5004809
90972,MS,JARAGUARI,0,5004908
90999,MS,JARDIM,0,5005004
91014,MS,JATEÍ,0,5005103
91820,MS,JUTI,0,5005152
91030,MS,LADÁRIO,0,5005202
55026,MS,LAGUNA CARAPÃ,0,5005251
91073,MS,MARACAJU,0,5005400
91111,MS,MIRANDA,0,5005608
91790,MS,MUNDO NOVO,0,5005681
91138,MS,NAVIRAÍ,0,5005707
91154,MS,NIOAQUE,0,5005806
55000,MS,NOVA ALVORADA DO SUL,0,5006002
91235,MS,NOVA ANDRADINA,0,5006200
55042,MS,NOVO HORIZONTE DO SUL,0,5006259
91251,MS,PARANAÍBA,0,5006309
91847,MS,PARANHOS,0,5006358
55050,MS,PARAÍSO DAS ÁGUAS,0,5006275
91278,MS,PEDRO GOMES,0,5006408
91316,MS,PONTA PORÃ,0,5006606
91375,MS,PORTO MURTINHO,0,5006903
91413,MS,RIBAS DO RIO PARDO,0,5007109
91430,MS,RIO BRILHANTE,0,5007208
91456,MS,RIO NEGRO,0,5007307
91472,MS,RIO VERDE DE MATO GROSSO,0,5007406
91499,MS,ROCHEDO,0,5007505
91863,MS,SANTA RITA DO PARDO,0,5007554
98116,MS,SELVÍRIA,0,5007802
98132,MS,SETE QUEDAS,0,5007703
91570,MS,SIDROLÂNDIA,0,5007901
91880,MS,SONORA,0,5007935
98094,MS,SÃO GABRIEL DO OESTE,0,5007695
98159,MS,TACURU,0,5007950
98175,MS,TAQUARUSSU,0,5007976
91596,MS,TERENOS,0,5008008
91650,MS,TRÊS LAGOAS,0,5008305
91901,MS,VICENTINA,0,5008404
90034,MS,ÁGUA CLARA,0,5000203
90018,MT,ACORIZAL,0,5100102
89877,MT,ALTA FLORESTA,0,5100250
90050,MT,ALTO ARAGUAIA,0,5100300
90042,MT,ALTO BOA VISTA,0,5100359
90077,MT,ALTO GARÇAS,0,5100409
90093,MT,ALTO PARAGUAI,0,5100508
98612,MT,ALTO TAQUARI,0,5100607
90263,MT,APIACÁS,0,5100805
98639,MT,ARAGUAIANA,0,5101001
90239,MT,ARAGUAINHA,0,5101209
89893,MT,ARAPUTANGA,0,5101258
90255,MT,ARENÁPOLIS,0,5101308
90271,MT,ARIPUANÃ,0,5101407
90336,MT,BARRA DO BUGRES,0,5101704
90352,MT,BARRA DO GARÇAS,0,5101803
90310,MT,BARÃO DE MELGAÇO,0,5101605
90905,MT,BOM JESUS DO ARAGUAIA,0,5101852
90468,MT,BRASNORTE,0,5101902
98655,MT,CAMPINÁPOLIS,0,5102603
90484,MT,CAMPO NOVO DO PARECIS,0,5102637
90506,MT,CAMPO VERDE,0,5102678
90743,MT,CAMPOS DE JÚLIO,0,5102686
90085,MT,CANABRAVA DO NORTE,0,5102694
91936,MT,CANARANA,0,5102702
90760,MT,CARLINDA,0,5102793
90549,MT,CASTANHEIRA,0,5102850
90590,MT,CHAPADA DOS GUIMARÃES,0,5103007
90522,MT,CLÁUDIA,0,5103056
98671,MT,COCALINHO,0,5103106
89788,MT,COLNIZA,0,5103254
89796,MT,COLÍDER,0,5103205
99015,MT,COMODORO,0,5103304
90280,MT,CONFRESA,0,5103353
91006,MT,CONQUISTA D'OESTE,0,5103361
90425,MT,COTRIGUAÇU,0,5103379
90670,MT,CUIABÁ,1,5103403
89800,MT,CURVELÂNDIA,0,5103437
90476,MT,CÁCERES,0,5102504
98337,MT,DENISE,0,5103452
90697,MT,DIAMANTINO,0,5103502
90719,MT,DOM AQUINO,0,5103601
90786,MT,FELIZ NATAL,0,5103700
99031,MT,FIGUEIRÓPOLIS D'OESTE,0,5103809
90824,MT,GAÚCHA DO NORTE,0,5103858
90778,MT,GENERAL CARNEIRO,0,5103908
90204,MT,GLÓRIA D'OESTE,0,5103957
99058,MT,GUARANTÃ DO NORTE,0,5104104
90832,MT,GUIRATINGA,0,5104203
99074,MT,INDIAVAÍ,0,5104500
91081,MT,IPIRANGA DO NORTE,0,5104526
91103,MT,ITANHANGÁ,0,5104542
98698,MT,ITAÚBA,0,5104559
90913,MT,ITIQUIRA,0,5104609
90956,MT,JACIARA,0,5104807
90565,MT,JANGADA,0,5104906
89915,MT,JAURU,0,5105002
98191,MT,JUARA,0,5105101
90581,MT,JURUENA,0,5105176
91898,MT,JUSCIMEIRA,0,5105200
98310,MT,JUÍNA,0,5105150
90301,MT,LAMBARI D'OESTE,0,5105234
90603,MT,LUCAS DO RIO VERDE,0,5105259
91057,MT,LUCIARA,0,5105309
98710,MT,MARCELÂNDIA,0,5105580
90620,MT,MATUPÁ,0,5105606
91774,MT,MIRASSOL D'OESTE,0,5105622
91170,MT,NOBRES,0,5105903
91197,MT,NORTELÂNDIA,0,5106000
91219,MT,NOSSA SENHORA DO LIVRAMENTO,0,5106109
90387,MT,NOVA BANDEIRANTES,0,5106158
89818,MT,NOVA BRASILÂNDIA,0,5106208
98752,MT,NOVA CANAÃ DO NORTE,0,5106216
90140,MT,NOVA GUARITA,0,5108808
90867,MT,NOVA LACERDA,0,5106182
90166,MT,NOVA MARILÂNDIA,0,5108857
90123,MT,NOVA MARINGÁ,0,5108907
90360,MT,NOVA MONTE VERDE,0,5108956
90646,MT,NOVA MUTUM,0,5106224
90964,MT,NOVA NAZARÉ,0,5106174
98736,MT,NOVA OLÍMPIA,0,5106232
89826,MT,NOVA SANTA HELENA,0,5106190
90883,MT,NOVA UBIRATÃ,0,5106240
91952,MT,NOVA XAVANTINA,0,5106257
98795,MT,NOVO HORIZONTE DO NORTE,0,5106273
90808,MT,NOVO MUNDO,0,5106265
90948,MT,NOVO SANTO ANTÔNIO,0,5106315
98779,MT,NOVO SÃO JOAQUIM,0,5106281
89834,MT,PARANATINGA,0,5106307
98833,MT,PARANAÍTA,0,5106299
91812,MT,PEDRA PRETA,0,5106372
98817,MT,PEIXOTO DE AZEVEDO,0,5106422
90344,MT,PLANALTO DA SERRA,0,5106455
91294,MT,POCONÉ,0,5106505
90700,MT,PONTAL DO ARAGUAIA,0,5106653
91332,MT,PONTE BRANCA,0,5106703
89990,MT,PONTES E LACERDA,0,5106752
98850,MT,PORTO ALEGRE DO NORTE,0,5106778
91359,MT,PORTO DOS GAÚCHOS,0,5106802
98876,MT,PORTO ESPERIDIÃO,0,5106828
90182,MT,PORTO ESTRELA,0,5106851
91391,MT,POXORÉU,0,5107008
98892,MT,PRIMAVERA DO LESTE,0,5107040
90069,MT,QUERÊNCIA,0,5107065
98914,MT,RESERVA DO CABAÇAL,0,5107156
90662,MT,RIBEIRÃO CASCALHEIRA,0,5107180
90441,MT,RIBEIRÃOZINHO,0,5107198
89958,MT,RIO BRANCO,0,5107206
89960,MT,RONDOLÂNDIA,0,5107578
91510,MT,RONDONÓPOLIS,0,5107602
91537,MT,ROSÁRIO OESTE,0,5107701
89974,MT,SALTO DO CÉU,0,5107750
90107,MT,SANTA CARMEM,0,5107248
90980,MT,SANTA CRUZ DO XINGU,0,5107743
91049,MT,SANTA RITA DO TRIVELATO,0,5107768
91979,MT,SANTA TEREZINHA,0,5107776
90328,MT,SANTO AFONSO,0,5107263
89843,MT,SANTO ANTÔNIO DO LESTE,0,5107792
91553,MT,SANTO ANTÔNIO DO LEVERGER,0,5107800
90727,MT,SAPEZAL,0,5107875
90921,MT,SERRA NOVA DOURADA,0,5107883
89850,MT,SINOP,0,5107909
98930,MT,SORRISO,0,5107925
91839,MT,SÃO FÉLIX DO ARAGUAIA,0,5107859
90026,MT,SÃO JOSÉ DO POVO,0,5107297
91995,MT,SÃO JOSÉ DO RIO CLARO,0,5107305
90247,MT,SÃO JOSÉ DO XINGU,0,5107354
89931,MT,SÃO JOSÉ DOS QUATRO MARCOS,0,5107107
90409,MT,SÃO PEDRO DA CIPA,0,5107404
90220,MT,TABAPORÃ,0,5107941
91855,MT,TANGARÁ DA SERRA,0,5107958
90689,MT,TAPURAH,0,5108006
98957,MT,TERRA NOVA DO NORTE,0,5108055
91618,MT,TESOURO,0,5108105
91634,MT,TORIXORÉU,0,5108204
90840,MT,UNIÃO DO SUL,0,5108303
91022,MT,VALE DE SÃO DOMINGOS,0,5108352
98973,MT,VERA,0,5108501
91090,MT,VILA BELA DA SANTÍSSIMA TRINDADE,0,5105507
98990,MT,VILA RICA,0,5108600
91677,MT,VÁRZEA GRANDE,0,5108402
91910,MT,ÁGUA BOA,0,5100201
4014,PA,ABAETETUBA,0,1500107
4502,PA,ABEL FIGUEIREDO,0,1500131
4030,PA,ACARÁ,0,1500206
4057,PA,AFUÁ,0,1500305
4073,PA,ALENQUER,0,1500404
4090,PA,ALMEIRIM,0,1500503
4111,PA,ALTAMIRA,0,1500602
4138,PA,ANAJÁS,0,1500701
4154,PA,ANANINDEUA,0,1500800
4723,PA,ANAPU,0,1500859
4170,PA,AUGUSTO CORRÊA,0,1500909
4340,PA,AURORA DO PARÁ,0,1500958
4197,PA,AVEIRO,0,1501006
4219,PA,BAGRE,0,1501105
4235,PA,BAIÃO,0,1501204
4588,PA,BANNACH,0,1501253
4251,PA,BARCARENA,0,1501303
4804,PA,BELTERRA,0,1501451
4278,PA,BELÉM,1,1501402
4294,PA,BENEVIDES,0,1501501
4049,PA,BOM JESUS DO TOCANTINS,0,1501576
4316,PA,BONITO,0,1501600
